epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,158.746,0.69459,1.05129,1.01375,0.9537,0.9716,0.995,0.76536,0.61149,0.62402,1.11117,0.000531038,0.000531038,0.000531038
44,161.655,0.66981,1.00739,0.9897,0.95698,0.98681,0.995,0.76862,0.61164,0.51426,1.08574,0.000522039,0.000522039,0.000522039
45,164.907,0.72831,1.07739,1.01522,0.97775,0.99711,0.995,0.7729,0.57958,0.49907,1.10544,0.00051304,0.00051304,0.00051304
46,169.333,0.73081,1.00527,1.03182,0.98779,0.97158,0.995,0.76154,0.59167,0.59269,1.15201,0.00050404,0.00050404,0.00050404
47,172.334,0.70051,0.97688,0.99375,0.99062,0.98116,0.995,0.78631,0.63778,0.63487,1.18348,0.000495041,0.000495041,0.000495041
48,175.195,0.69441,1.00856,0.98253,0.97168,0.98785,0.995,0.75474,0.59251,0.6028,1.17968,0.000486042,0.000486042,0.000486042
49,178.122,0.70887,1.11424,1.02203,0.95634,0.98762,0.995,0.74478,0.63356,0.60959,1.19229,0.000477043,0.000477043,0.000477043
50,182.808,0.73857,1.08539,1.04366,0.95415,0.98684,0.995,0.773,0.56755,0.5379,1.12142,0.000468044,0.000468044,0.000468044
51,186.301,0.69608,0.96724,0.99228,0.95499,0.98713,0.995,0.77683,0.58982,0.51033,1.10684,0.000459045,0.000459045,0.000459045
52,189.115,0.70411,0.96571,0.98745,0.96008,0.99006,0.995,0.77172,0.68566,0.48941,1.14651,0.000450046,0.000450046,0.000450046
53,191.957,0.67407,0.93839,0.99597,0.97608,1,0.995,0.76666,0.62078,0.45371,1.12329,0.000441047,0.000441047,0.000441047
54,195.252,0.63914,0.98356,1.00299,0.97576,1,0.995,0.77914,0.54741,0.42936,1.07665,0.000432048,0.000432048,0.000432048
55,199.601,0.66965,0.92199,0.98933,0.96175,0.99072,0.995,0.7614,0.54758,0.46648,1.08535,0.000423049,0.000423049,0.000423049
56,202.586,0.65792,0.89592,0.99373,0.95738,0.98857,0.995,0.7532,0.53489,0.47163,1.10209,0.000414049,0.000414049,0.000414049
57,205.418,0.66379,0.96221,0.97483,0.95712,0.98858,0.995,0.75859,0.50159,0.48144,1.09299,0.00040505,0.00040505,0.00040505
58,208.281,0.60963,0.86682,0.98552,0.95797,0.98907,0.995,0.77577,0.48657,0.48269,1.07352,0.000396051,0.000396051,0.000396051
59,212.209,0.63545,0.85387,0.99847,0.95796,0.9893,0.995,0.77027,0.5087,0.50755,1.08929,0.000387052,0.000387052,0.000387052
60,216.02,0.65095,0.87152,0.97977,0.95598,0.98815,0.995,0.77749,0.56148,0.53025,1.11471,0.000378053,0.000378053,0.000378053
61,218.916,0.58796,0.78799,0.95798,0.95775,0.98894,0.995,0.78618,0.54037,0.50088,1.09466,0.000369054,0.000369054,0.000369054
62,221.839,0.62146,0.80459,0.98417,0.95951,0.98968,0.995,0.80127,0.47612,0.47214,1.0372,0.000360055,0.000360055,0.000360055
63,225.058,0.56831,0.83605,0.94858,0.96125,0.9906,0.995,0.80248,0.52812,0.45609,1.05817,0.000351056,0.000351056,0.000351056
64,229.253,0.62747,0.84758,0.98646,0.96399,0.99104,0.995,0.77364,0.58291,0.45353,1.10126,0.000342057,0.000342057,0.000342057
65,232.461,0.54449,0.82789,0.95219,0.97231,0.9908,0.995,0.7536,0.61139,0.4702,1.13203,0.000333058,0.000333058,0.000333058
66,235.302,0.57867,0.79551,0.97747,0.97705,0.99267,0.995,0.76201,0.57703,0.4502,1.12008,0.000324058,0.000324058,0.000324058
67,238.148,0.58352,0.84403,0.94522,0.97734,0.99561,0.995,0.80175,0.51944,0.42244,1.07895,0.000315059,0.000315059,0.000315059
68,241.958,0.56171,0.81867,0.9347,0.97996,1,0.995,0.81686,0.47708,0.40272,1.05739,0.00030606,0.00030606,0.00030606
69,245.806,0.54983,0.77905,0.94046,0.97914,0.99911,0.995,0.81522,0.46119,0.40536,1.05053,0.000297061,0.000297061,0.000297061
